aco_num,aco_name,qualscore,qualperfshare,n_ab,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,aco_state,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
A28708,"Advocate Physician Partners Accountable Care, Inc. ",94.19,50.0,149633,20116,67730,42053,19734,86917,62716,122039,18048,2468.0,2547.0,70.0,4461,182.0,818.0,9759.0,4437.0,4420.0,880.0,22.0,1,10,0,0,19,1093,1206,302,3,21,2015,Illinois ,11229.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A04423,"Catholic Medical Partners-Accountable Care IPA, Inc. ",87.75,50.0,25569,6543,9651,6001,3374,14028,11541,22794,1845,140.0,111.0,46.0,633,150.0,819.0,9115.0,3407.0,3885.0,1821.0,2.0,0,0,0,0,10,310,857,245,6,0,2015,New York ,8804.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A85439,"RGV ACO Health Providers, LLC ",99.3,60.0,9959,1510,4174,3072,1203,5752,4207,8173,110,30.0,1467.0,6.0,173,160.0,808.0,12124.0,6537.0,4740.0,793.0,53.0,0,0,0,0,0,33,4,9,0,0,2015,Texas ,10548.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A15929,"West Florida ACO, LLC ",93.91000000000001,50.0,18307,2533,7044,5554,3176,10626,7681,16981,582,188.0,172.0,6.0,378,195.0,807.0,12110.0,5488.0,5786.0,790.0,45.0,0,0,0,0,0,102,6,20,0,0,2015,Florida ,12217.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A64206,"Crystal Run Healthcare ACO, LLC ",87.4,50.0,14770,3252,6404,3452,1662,8328,6442,12876,988,115.0,305.0,14.0,472,198.0,843.0,11751.0,3380.0,7283.0,1065.0,24.0,0,0,0,0,0,83,181,22,0,0,2015,"New York, Pennsylvania ",12172.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A09903,"Jackson Purchase Medical Associates, PSC ",87.18,50.0,4566,601,1867,1425,673,2738,1828,4334,194,3.0,0.0,4.0,31,159.0,833.0,9394.0,3518.0,3337.0,2509.0,30.0,0,0,0,0,0,11,7,12,0,0,2015,"Illinois, Kentucky ",8408.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A86333,"Accountable Healthcare Alliance, PC ",87.19,50.0,6787,1169,2646,1840,1132,3901,2886,6408,201,21.0,27.0,9.0,121,171.0,832.0,9795.0,5454.0,3639.0,692.0,9.0,0,0,0,0,0,26,20,5,0,0,2015,Michigan ,10371.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A76034,"Coastal Carolina Quality Care, Inc. ",97.7,50.0,11573,1323,5676,3295,1279,6514,5059,9853,1520,25.0,14.0,5.0,156,137.0,803.0,11122.0,4314.0,4812.0,1990.0,5.0,0,0,0,0,0,26,25,12,0,0,2015,North Carolina ,9042.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A05657,"Quality Independent Physicians, LLC",93.67999999999999,50.0,11591,1903,4885,3200,1603,6496,5095,9776,1528,38.0,25.0,4.0,220,165.0,818.0,10757.0,4983.0,3915.0,1845.0,14.0,0,0,0,0,0,48,1,22,0,0,2015,"Indiana, Kentucky ",10650.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A67604,"AppleCare Medical ACO, LLC ",74.11,50.0,7767,1701,2778,2057,1231,4358,3409,4951,665,385.0,1323.0,18.0,425,201.0,748.0,11427.0,4805.0,6082.0,526.0,13.0,0,1,0,0,0,113,138,21,2,1,2015,California ,17266.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A53334,"Physicians Healthcare Collaborative, LLC ",98.06,50.0,13548,2023,7304,3322,899,7488,6060,11577,1627,34.0,23.0,16.0,271,140.0,786.0,9425.0,3156.0,4136.0,2121.0,12.0,0,0,0,0,0,52,83,28,1,0,2015,North Carolina ,7935.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A51279,"Optimus Healthcare Partners, LLC ",87.36,50.0,24436,3106,10704,6932,3694,14682,9754,18562,3020,551.0,1385.0,19.0,899,166.0,834.0,11915.0,5292.0,6105.0,511.0,6.0,0,0,0,0,11,130,44,14,2,0,2015,New Jersey ,11275.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A34178,MissionPoint Health Partners ,86.92,50.0,32937,5304,14933,8917,3783,19154,13783,29166,3051,106.0,63.0,16.0,535,171.0,757.0,9296.0,3448.0,4256.0,1492.0,100.0,1,3,3,0,9,277,265,152,2,1,2015,Tennessee ,9466.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A24802,New Health Collaborative,95.03,50.0,27205,5870,11135,6566,3634,15309,11896,24649,1880,111.0,32.0,11.0,522,178.0,783.0,9266.0,4253.0,3915.0,1092.0,6.0,0,0,0,0,11,287,362,100,0,11,2015,Ohio ,9567.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A01714,Essentia Health ,91.06,50.0,31447,7933,10962,7957,4595,17133,14314,30054,198,58.0,37.0,683.0,417,159.0,780.0,8037.0,3328.0,2525.0,1940.0,244.0,17,0,15,0,39,408,1249,408,1,14,2015,"Minnesota, North Dakota, Wisconsin ",10226.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A33196,"Allcare Options, LLC ",93.5,50.0,8346,2106,3013,2002,1225,4792,3554,6552,1254,78.0,285.0,6.0,171,208.0,761.0,12140.0,3827.0,4556.0,2067.0,1690.0,0,31,0,0,0,79,366,79,0,0,2015,Florida ,14392.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A05273,"Accountable Care Coalition of Texas, Inc. ",91.41,50.0,20014,2748,9617,5490,2159,11420,8594,15985,2214,440.0,808.0,22.0,545,159.0,728.0,9535.0,3847.0,5138.0,543.0,8.0,0,0,0,0,0,107,57,10,0,0,2015,Texas ,10643.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A65596,"Integrated Care Alliance, LLC ",99.11,50.0,7033,1341,3250,1824,618,3974,3059,6083,698,40.0,93.0,3.0,116,199.0,804.0,11361.0,4321.0,6403.0,585.0,53.0,0,0,0,0,0,27,55,17,0,0,2015,Florida ,10588.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A27119,"Accountable Care Coalition of Northwest Florida, LLC ",88.89,50.0,9847,1995,4077,2620,1155,5564,4283,8154,1341,120.0,19.0,19.0,194,190.0,747.0,11308.0,3403.0,4491.0,2258.0,1156.0,0,5,1,0,1,34,37,21,0,0,2015,"Alabama, Florida ",12091.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A99401,"Accountable Care Organization of the North Country, LLC ",96.00999999999999,50.0,8527,1690,3470,2266,1101,4776,3751,8275,26,26.0,3.0,52.0,145,185.0,787.0,9006.0,5002.0,3132.0,858.0,14.0,0,0,0,0,2,47,54,24,1,0,2015,New York ,8650.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A92107,Central Maine ACO ,99.3,50.0,13594,3855,4638,3538,1563,7648,5946,13276,56,35.0,20.0,14.0,193,163.0,809.0,8667.0,3402.0,3151.0,1277.0,837.0,2,3,3,0,13,146,670,89,3,0,2015,Maine ,9219.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
A18256,"Accountable Care Coalition of Southeast Wisconsin, LLC ",93.63,50.0,12211,4050,3858,2596,1707,6887,5324,7803,2988,411.0,644.0,43.0,322,226.0,758.0,9920.0,4312.0,3497.0,1496.0,614.0,0,9,0,0,1,132,251,74,0,1,2015,Wisconsin ,14762.0,-1.0,1.0,80.04776301218163,92.72430786268002,91.9629900332226,83.45861572535992,61.009147286821715,75.4664119601329,72.20662236987813,26.979623477297924,14.859778761061971,18.31917035398231,53.59275442477876,77.29184734513281,60.82612831858405,87.11310840707968,69.421184357542,70.49661452513969,71.13754189944142,72.4812849162011,90.73519553072623,57.98096089385476,63.171823266219214,68.95365771812077,78.84004469273755,7.3472931442080425,42.05067039106146,17.463597765363126,47.77977653631281,71.1219106145252,85.98244692737426,67.31947033898301,1.9344915254237287,76.23600867678952
